id,wikidata_id,name,gender,birthdate,birthplace,latitude,longitude,pcs_id,weight_kg,height_m,total_wins,current_team,wikipedia_url,fetched_at
1250,Q1655194,Søren Petersen,mand,1967-10-07,Skive,56.566666666,9.026944444,136492,,,0,,https://de.wikipedia.org/wiki/S%C3%B8ren_Petersen_(Radsportler),2026-04-06T17:20:09.165732+00:00
683,Q7666591,Søren Strunge,mand,,,,,,,,0,,https://en.wikipedia.org/wiki/S%C3%B8ren_Strunge,2026-04-06T15:50:01.217116+00:00
1251,Q104054821,Søren Vosgerau,mand,2000-03-16,Skanderborg,56.033333333,9.933333333,228095,69.0,1.8,0,,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%81%D0%B3%D0%B5%D1%80%D0%B0%D1%83,_%D0%A1%D1%91%D1%80%D0%B5%D0%BD",2026-04-06T17:20:19.841412+00:00
1252,Q18926967,Tage Møller,mand,1914-03-14,København,55.676111111,12.568888888,255858,,,0,,https://pt.wikipedia.org/wiki/Tage_M%C3%B8ller,2026-04-06T17:20:30.422295+00:00
1253,Q526554,Tayeb Braikia,mand,1974-03-08,Aarhus,56.156388888,10.209722222,113612,,,0,,https://nl.wikipedia.org/wiki/Tayeb_Braikia,2026-04-06T17:20:40.804623+00:00
1254,Q112748755,Theodor Clemmensen,mand,2006-08-24,Rakkeby,57.4044,9.9242,282367,,,0,,https://da.wikipedia.org/wiki/Theodor_Clemmensen,2026-04-06T17:20:51.221670+00:00
1255,Q109540499,Theodor Storm,mand,2005-03-31,Roskilde,55.641666666,12.080833333,270086,,,0,,https://nl.wikipedia.org/wiki/Theodor_Storm_(wielrenner),2026-04-06T17:21:01.832107+00:00
1256,Q12339201,Thomas Bay,mand,1970-08-22,Hvidovre,55.6564,12.4686,174609,,,0,,https://fr.wikipedia.org/wiki/Thomas_Bay,2026-04-06T17:21:12.291623+00:00
1257,Q2374506,Thomas Bruun Eriksen,mand,1979-02-13,København,55.676111111,12.568888888,114490,,,0,,https://nl.wikipedia.org/wiki/Thomas_Bruun_Eriksen,2026-04-06T17:21:23.023253+00:00
1258,Q114436181,Thomas Bundgaard,mand,1984-02-21,Aarhus,56.156388888,10.209722222,203313,70.0,1.77,0,,"https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BD%D0%BD%D0%B3%D0%BE%D1%80,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81",2026-04-06T17:21:33.514380+00:00
692,Q16177571,Thomas Christian Bonne,mand,1977-05-22,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BD%D0%BD%D0%B5,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD",2026-04-06T15:50:01.217116+00:00
1259,Q1702449,Thomas Guldhammer,mand,1987-07-31,Vejle,55.708333333,9.533333333,133269,,,0,,https://nl.wikipedia.org/wiki/Thomas_Guldhammer,2026-04-06T17:21:44.065437+00:00
1260,Q2425569,Thomas Kristiansen,mand,1987-01-08,Glostrup Kommune,55.666666666,12.4,125374,,,0,,https://fr.wikipedia.org/wiki/Thomas_Kristiansen,2026-04-06T17:21:54.501273+00:00
1261,Q1384439,Thomas Kvist,mand,1987-08-18,Odder,55.9725,10.149722222,131743,68.0,1.83,0,,https://nl.wikipedia.org/wiki/Thomas_Kvist,2026-04-06T17:22:05.037803+00:00
1262,Q12343125,Thomas Nybo Riis,mand,1992-08-31,,,,131962,,,0,,https://en.wikipedia.org/wiki/Thomas_Riis,2026-04-06T17:22:15.600801+00:00
697,Q108908264,Thomas Steinthal,mand,1999-04-18,Hillerød,55.933333333,12.3,,,,0,,https://da.wikipedia.org/wiki/Thomas_Steinthal,2026-04-06T15:50:01.217116+00:00
1263,Q124049074,Thor Vangsø Nielsen,mand,2006-06-26,Aarhus,56.156388888,10.209722222,300168,,,0,,https://da.wikipedia.org/wiki/Thor_Vangs%C3%B8_Nielsen,2026-04-06T17:22:26.230631+00:00
699,Q1715455,Thorvald Ellegaard,mand,1877-03-07,Fangel,55.3125,10.3153,,,,0,,https://sv.wikipedia.org/wiki/Thorvald_Ellegaard,2026-04-06T15:50:01.217116+00:00
700,Q125861972,Tine Maria Henriksen,kvinde,1971-01-23,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%BD%D1%80%D0%B8%D0%BA%D1%81%D0%B5%D0%BD,_%D0%A2%D0%B8%D0%BD%D0%B5_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F",2026-04-06T15:50:01.217116+00:00
1264,Q25921056,Tine Rasch Hansen,kvinde,1976-04-10,,,,197112,,,0,,https://en.wikipedia.org/wiki/Tine_Rasch_Hansen,2026-04-06T17:22:36.822098+00:00
702,Q125862220,Tine Vogt,kvinde,1979-06-13,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%83%D1%81%D1%82%D1%81%D0%B5%D0%BD,_%D0%A2%D0%B8%D0%BD%D0%B5_%D0%92%D0%BE%D0%B3%D1%82",2026-04-06T15:50:01.217116+00:00
1265,Q100321327,Tobias Aagaard Hansen,mand,2002-03-10,Odense,55.4,10.383333333,242808,77.0,1.85,0,,https://zh.wikipedia.org/wiki/%E6%89%98%E6%AF%94%E4%BA%9A%E6%96%AF%C2%B7%E6%B1%89%E6%A3%AE,2026-04-06T17:22:47.314378+00:00
1266,Q124748274,Tobias Bahn,mand,2007-07-30,,,,303217,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD,_%D0%A2%D0%BE%D0%B1%D0%B8%D0%B0%D1%81",2026-04-06T17:22:57.818251+00:00
1267,Q28970230,Tobias Kongstad,mand,1996-09-14,København,55.676111111,12.568888888,179098,75.0,1.87,0,,https://fr.wikipedia.org/wiki/Tobias_Kongstad,2026-04-06T17:23:08.201474+00:00
706,Q106155558,Tobias Lillelund,mand,2002-08-14,Ikast,56.1356,9.1547,,,,0,,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BB%D0%BB%D0%B5%D0%BB%D1%83%D0%BD%D0%BD,_%D0%A2%D0%BE%D0%B1%D0%B8%D0%B0%D1%81",2026-04-06T15:50:01.217116+00:00
1268,Q98918621,Tobias Lund Andresen,mand,2002-08-20,Taastrup,55.65,12.3,240406,69.0,1.81,0,,https://sr.wikipedia.org/wiki/%D0%A2%D0%BE%D0%B1%D0%B8%D1%98%D0%B0%D1%81_%D0%9B%D1%83%D0%BD%D0%B4_%D0%90%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,2026-04-06T17:23:18.979440+00:00
1269,Q109550353,Tobias Svarre,mand,2004-07-19,Faxe,55.2544,12.1181,262280,,,0,,https://en.wikipedia.org/wiki/Tobias_Svarre,2026-04-06T17:23:29.561425+00:00
709,Q25344497,Tommy Nielsen,mand,1967-11-11,Hillerød,55.933333333,12.3,,,,0,,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%9F%E3%83%BB%E3%83%8B%E3%83%AB%E3%82%BB%E3%83%B3,2026-04-06T15:50:01.217116+00:00
710,Q7825501,Torbjørn Gasbjerg,mand,1980-08-24,,,,,,,0,,https://fi.wikipedia.org/wiki/Torbj%C3%B8rn_Gasbjerg,2026-04-06T15:50:01.217116+00:00
1270,Q112676053,Tore Troelsen,mand,2005-06-17,Sunds,56.206111111,9.015277777,270119,,,0,,https://da.wikipedia.org/wiki/Tore_Troelsen,2026-04-06T17:23:40.060001+00:00
1271,Q20609015,Torkil Veyhe,mand,1990-01-09,Thorshavn,62.00981,-6.77135,179976,77.0,1.86,0,,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B9%D1%85%D0%B5,_%D0%A2%D0%BE%D1%80%D0%BA%D0%B8%D0%BB%D1%8C",2026-04-06T17:23:50.468243+00:00
1272,Q30524922,Trine Andersen,kvinde,1987-01-08,Holstebro,56.358055555,8.6175,210644,,,0,,https://da.wikipedia.org/wiki/Trine_Andersen_(cykelrytter),2026-04-06T17:24:00.940479+00:00
1273,Q41891276,Trine Holmsgaard,kvinde,1997-09-04,Sunds,56.206111111,9.015277777,196889,,,0,,https://da.wikipedia.org/wiki/Trine_Holmsgaard,2026-04-06T17:24:11.389574+00:00
1274,Q263167,Trine Schmidt,kvinde,1988-06-03,Ganløse,55.791944444,12.264722222,132793,,,0,,https://sv.wikipedia.org/wiki/Trine_Schmidt,2026-04-06T17:24:21.853756+00:00
1275,Q1372921,Troels Vinther,mand,1987-02-24,Silkeborg,56.166666666,9.55,140324,68.0,1.82,0,,"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BD%D1%82%D0%B5%D1%80,_%D0%A2%D1%80%D0%BE%D1%8D%D0%BB%D1%8C%D1%81",2026-04-06T17:24:32.349854+00:00
1276,Q112532533,Tusnelda Svanholmer,kvinde,2001-05-10,Klampenborg,55.7733,12.5875,211049,,,0,,https://da.wikipedia.org/wiki/Tusnelda_Svanholmer,2026-04-06T17:24:43.222610+00:00
718,Q16164131,Vagn Bangsborg,mand,1936-05-28,Slagelse Kommune,55.402,11.353661111,,,,0,,https://pt.wikipedia.org/wiki/Vagn_Bangsborg,2026-04-06T15:50:01.217116+00:00
719,Q112864915,Vagn Scharling,mand,1940-01-15,,,,,,,0,,https://de.wikipedia.org/wiki/Vagn_Scharling,2026-04-06T15:50:01.217116+00:00
720,Q16071090,Valdemar Christoffer Nielsen,mand,1893-09-21,København,55.676111111,12.568888888,,,,0,,https://pt.wikipedia.org/wiki/Valdemar_Christoffer_Nielsen,2026-04-06T15:50:01.217116+00:00
1277,Q15998554,Valdemar Nielsen,mand,1879-06-21,København,55.676111111,12.568888888,253351,,,0,,https://pt.wikipedia.org/wiki/Valdemar_Nielsen,2026-04-06T17:24:53.695874+00:00
722,Q136840710,Valdemar Wagner,mand,2010-03-22,Hvidovre,55.6564,12.4686,,,,0,,https://da.wikipedia.org/wiki/Valdemar_Wagner,2026-04-06T15:50:01.217116+00:00
723,Q125862221,Vanessa Salinas,kvinde,1979-02-22,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0%D1%81,_%D0%92%D0%B0%D0%BD%D0%B5%D1%81%D1%81%D0%B0",2026-04-06T15:50:01.217116+00:00
1278,Q984151,Verner Blaudzun,mand,1946-03-23,Sønderborg,54.911388888,9.786666666,246237,68.0,1.73,0,,https://uk.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D0%BD%D0%B5%D1%80_%D0%91%D0%BB%D0%B0%D1%83%D0%B4%D0%B7%D1%83%D0%BD,2026-04-06T17:25:04.325768+00:00
1279,Q106870766,Victor Grue Enggaard,mand,2001-06-16,Kongens Lyngby,55.77,12.5,269454,,,0,,https://da.wikipedia.org/wiki/Victor_Grue_Enggaard,2026-04-06T17:25:14.950762+00:00
1280,Q116873626,Victor Johannsen,mand,2006-07-02,Silkeborg,56.166666666,9.55,282374,,,0,,https://da.wikipedia.org/wiki/Victor_Johannsen,2026-04-06T17:25:25.485391+00:00
727,Q123183613,Victor Philipsen,mand,2001-11-26,Holte,55.810939,12.473536,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D1%81%D0%B5%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80",2026-04-06T15:50:01.217116+00:00
1281,Q98590211,Victoria Lund,kvinde,2004-09-05,Køge,55.45,12.183333333,260874,,,0,,https://da.wikipedia.org/wiki/Victoria_Lund,2026-04-06T17:25:36.167192+00:00
1282,Q106419685,Viktoria Smidth Knudsen,kvinde,1993-07-24,Helsinge,56.02194,12.19944,260878,,,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BD%D1%83%D0%B4%D1%81%D0%B5%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%A8%D0%BC%D0%B8%D0%B4%D1%82",2026-04-06T17:25:46.577274+00:00
1283,Q7979144,Wedell Østergaard,mand,1924-05-07,Gentofte,55.7517,12.5508,245008,,,0,,https://pt.wikipedia.org/wiki/Wedell_%C3%98stergaard,2026-04-06T17:25:57.192108+00:00
1284,Q120199550,Wenzel Jørgensen,mand,1918-07-18,,,,246620,,,0,,https://de.wikipedia.org/wiki/Wenzel_J%C3%B8rgensen,2026-04-06T17:26:07.591583+00:00
732,Q106830657,Werner Andresen,mand,1932-01-03,,,,,,,0,,https://de.wikipedia.org/wiki/Werner_Andresen,2026-04-06T15:50:01.217116+00:00
1285,Q12341497,Werner Grundahl,mand,1914-08-22,København,55.676111111,12.568888888,214831,,,0,,https://pl.wikipedia.org/wiki/Werner_Grundahl,2026-04-06T17:26:18.179235+00:00
1286,Q54165692,William Blume Levy,mand,2001-01-14,Horsens,55.861944444,9.851944444,216733,,,0,,https://nl.wikipedia.org/wiki/William_Blume_Levy,2026-04-06T17:26:28.854838+00:00
735,Q61203525,William Rimkratt-Milkowski,mand,1995-07-19,,,,,,,0,,https://da.wikipedia.org/wiki/William_Rimkratt-Milkowski,2026-04-06T15:50:01.217116+00:00
1287,Q20859655,William Wisholm,mand,1997-05-26,Aalborg,57.05,9.916666666,204039,,,0,,https://da.wikipedia.org/wiki/William_Wisholm,2026-04-06T17:26:39.333126+00:00
737,Q21817238,Willum Nielsen,mand,,,,,,,,0,,https://de.wikipedia.org/wiki/Willum_Nielsen,2026-04-06T15:50:01.217116+00:00
1288,Q2581895,Willy Emborg,mand,1921-09-08,Kongens Lyngby,55.77,12.5,236502,,,0,,https://fr.wikipedia.org/wiki/Willy_Emborg,2026-04-06T17:26:49.910447+00:00
739,Q1372041,Willy Falck Hansen,mand,1906-04-04,Helsingør,56.036,12.6106,,,,0,,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BB%D0%BB%D1%96_%D0%93%D0%B0%D0%BD%D1%81%D0%B5%D0%BD,2026-04-06T15:50:01.217116+00:00
740,Q1804642,Willy Gervin,mand,1903-11-28,København,55.676111111,12.568888888,,,,0,,https://uk.wikipedia.org/wiki/%D0%92%D1%96%D0%BB%D0%BB%D1%96_%D2%90%D0%B5%D1%80%D0%B2%D1%96%D0%BD,2026-04-06T15:50:01.217116+00:00
1289,Q12341593,Willy Skibby,mand,1942-02-20,Skanderborg,56.033333333,9.933333333,224786,69.0,1.74,0,,https://pt.wikipedia.org/wiki/Willy_Skibby,2026-04-06T17:27:00.512925+00:00
